Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T10000079,13/10/23,04:20:07,2397ea6f-8a4d-41cb-b4a3-ff98100f5f9c,6fb29cb6-e314-41b7-9135-0db57af8ccf2,930504a6-a22d-4a0b-aa08-e6eacdbf83e8,Investment,CReditPAY,Solapur,Madhya Pradesh,56.198.178.214,Pending,Windows,0,Travel bookings,Online,30.290631739762656,23,25.514608632467834,0
T10000080,05/01/24,06:12:56,22313369-f413-4e8d-800c-0d107b3e682f,a230a5ab-638f-481b-a69a-a267f2cc6b7a,244b4ab6-1ed0-42c4-9b70-a48248a5dc08,Refund,UPI Pay,Dharmavaram,Meghalaya,164.29.146.225,Failed,iOS,4,Brand Vouchers and OTT,Mobile,46.63519348825408,0,27.573777388354507,0
T10000081,23/06/23,01:16:38,5c63c884-16a3-48f7-a444-c2edd380a306,d3d99d49-d968-4d4a-a49f-770ee4fcf655,cc2ba0ee-a0a9-468d-bcb0-1b7fa9595560,Purchase,SamplePay,Madhyamgram,Odisha,219.38.167.69,Failed,Android,0,Investment,Mobile,84.27007685185335,23,44.64314786932526,0
T10000082,06/04/24,08:52:46,ed0b2e58-36e1-4244-a1bf-fd9f47bd055b,6c1d2d11-7035-4b5d-b30e-d0787aba8aa7,a80c9727-f7a6-4a80-a3a4-036bc119e83e,Other,UPI Pay,Bilaspur,Maharashtra,186.27.87.41,Pending,Windows,1,Utilities,In-store,82.47076937909699,14,3.9197156631653263,0
T10000083,10/06/23,02:36:27,f1a17389-8238-4ff9-ba4b-66fc51f55013,c0348ba3-8909-4e63-a95d-24c8fe054fc7,ec35d101-e6e1-43ff-88f7-a3d6d1984bb1,Purchase,UPI Pay,Kollam,Uttarakhand,96.198.91.222,Pending,iOS,1,Other,In-store,73.60720446247062,16,10.033090837589073,0
T10000084,27/09/23,10:20:43,f8b3edc5-32bb-4241-9c1a-98522b046e7a,a9dd5650-79dc-4621-86ce-26fbd065e1fb,c5084fc3-f8fa-473e-b6c6-ff4b8b1d4b6a,Refund,Gamma Bank,Gorakhpur,West Bengal,68.239.201.208,Pending,Android,2,Financial services and Taxes,Mobile,5.916399301129327,2,3.665577721847401,0
T10000085,24/03/24,09:28:55,954c10d9-a821-46ba-aa79-dab6f716903a,54708f2a-5e8d-48f5-b969-cccc992e6daf,e6d17007-5190-4fb6-ab07-295b147b85b2,Bank Transfer,Dummy Bank,Allahabad,Uttar Pradesh,30.82.156.161,Failed,Android,1,Purchases,In-store,28.913683575530712,5,38.00207552205374,0
T10000086,22/12/23,02:19:01,fda55c37-071c-4469-8fc1-4a632d0f2176,22aa8858-f5f2-4bea-9950-b7cbd5a93c44,baa2dc30-d3f5-4c80-97d7-b7e9cd8dc761,Bank Transfer,UPI Pay,Surat,Uttarakhand,87.204.37.244,Completed,iOS,0,Home delivery,Online,-98.01303436071775,7,50.24925358777923,0
T10000087,04/11/23,07:47:22,fc4ae7af-3923-41a6-98bf-e91bd24216ea,414782b6-8040-4466-98a1-feca14ff37b3,8fdb36b6-0240-4497-aa61-20749ed1fb9c,Bank Transfer,Dummy Bank,Ahmedabad,Madhya Pradesh,153.150.136.99,Pending,Android,0,Brand Vouchers and OTT,In-store,-45.749366839432255,4,278.6461914601053,1
T10000088,04/05/23,02:08:35,d35e6206-3c24-4559-99b4-f7f9c15d9fa4,f98cb50a-ac80-442c-b6a2-64320037a92d,ea4eb02f-28bd-4ee3-9353-21b0aa299855,Bank Transfer,Bank of Data,Udupi,Manipur,170.64.230.43,Pending,iOS,2,Brand Vouchers and OTT,Mobile,39.843932497946355,3,2088.0469264674116,0
T10000089,19/04/23,12:36:31,4fa8c5d8-c2c7-47a7-9446-e4c686365b5a,ad463b60-7705-40d5-b17f-1c32542f9fb6,de486ae4-6b74-4e32-bddd-2147ce848b20,Refund,Other,Machilipatnam,Andhra Pradesh,47.122.246.192,Failed,Windows,1,Financial services and Taxes,Online,-77.74586914353712,0,19.261958119693443,0
T10000090,03/06/23,12:55:25,cbc5438f-dd3d-4c71-be50-d6285c803b68,01ec42f1-77fe-472c-8fa8-b0d9c067cc16,cff62387-caae-4836-9c0a-af88dba55e35,Bank Transfer,Sigma Bank,Noida,Uttarakhand,170.170.4.61,Failed,MacOS,1,Utilities,Online,-48.61740090874481,15,112.60392550899708,1
T10000091,15/05/23,06:04:19,56916a52-68ad-4019-ae2a-87b21f127d69,c33fea79-867d-41e9-b390-a83bc2890396,9b33f5a6-7c49-45e4-9772-efc7e9586aa2,Bank Transfer,UPI Pay,Moradabad,Odisha,160.231.102.61,Completed,Windows,0,Investment,In-store,-64.86440686147745,9,58.09363094627137,0
T10000092,05/09/23,11:54:06,516dd453-f0b8-465c-82ec-6e3219a72609,157235a8-4536-49da-a4e8-6e9f69e7accc,261cebb0-d0f3-4d7f-874e-4f9fe480e0d5,Investment,Gamma Bank,North Dumdum,Andhra Pradesh,47.167.146.47,Completed,Android,0,Donations and Devotion,Online,76.17256028695813,27,12.138408603951145,0
T10000093,12/12/23,01:50:22,be27bdea-add8-491f-b613-afd4c36c1afc,3fdabef1-5a1f-492a-ad4c-9f4ce72279b9,9f1c3c63-8c0c-4e0a-abfd-24a665819dd7,Subscription,UPI Pay,Jalgaon,Sikkim,83.212.95.243,Completed,iOS,0,Other,Online,-107.87670885347089,16,6.698431039083459,0
T10000094,29/12/23,09:32:23,831a2c6f-2651-4a08-9ec4-6770eacfadee,2afaffce-7fd4-4562-bfb4-cb51f7adab10,64330c83-758c-4911-ab97-a8776281b478,Subscription,UPI Pay,Hajipur,Jharkhand,181.220.219.166,Completed,iOS,0,Brand Vouchers and OTT,Online,45.628653652850325,25,44.25501189838072,0
T10000095,16/05/23,01:06:49,d5d1b45a-b04a-4c21-9788-020d9968d8d6,13a30926-ad34-4704-ae0b-9b9229688194,fd9dbc72-5e74-4256-9c08-c5af75d49368,Refund,UPI Pay,Tiruppur,Manipur,76.174.107.48,Pending,Android,1,Other,Mobile,-90.91247767836279,21,125.78858756197545,1
T10000096,09/07/23,12:50:57,1f368e72-4c9e-418e-90b3-2e9098553813,bce34c20-a41c-40bd-960b-8d553f571449,edcfaa36-fb83-4300-943d-100d210f46cd,Refund,Sigma Bank,Amaravati,Andhra Pradesh,202.234.210.164,Completed,MacOS,2,Brand Vouchers and OTT,Online,58.071857347593365,3,25.613703789655496,0
T10000097,08/03/24,04:29:31,e830b34c-3f3a-4176-9c1a-912586c6c798,60f935bb-fd98-4a80-a182-3dc94df01349,583358ff-a335-41f7-a739-03acb9c93285,Refund,Gamma Bank,Hospet,Rajasthan,43.103.178.5,Completed,Windows,10,More Services,Mobile,76.71694872022226,28,38.56691871059442,0
T10000098,12/11/23,09:07:07,1c3ee8d8-ef91-487d-b553-80a5b6316ae8,42e299aa-627a-4b2d-9b2a-e7558d5dc5e7,8dd0ba5d-0e8f-4700-91d9-eaa6db1a41be,Bank Transfer,Other,Jaipur,Jharkhand,100.226.119.137,Failed,Windows,1,Purchases,Online,-6.158501686650964,13,24.3562256334622,0
T10000099,19/04/23,11:33:20,4fa8c5d8-c2c7-47a7-9446-e4c686365b5a,ad463b60-7705-40d5-b17f-1c32542f9fb6,de486ae4-6b74-4e32-bddd-2147ce848b20,Refund,Other,Machilipatnam,Andhra Pradesh,47.122.246.192,Failed,Windows,0,Financial services and Taxes,Online,-84.28990103814945,2,18.55972268176074,0
T10000100,09/06/23,04:32:00,6f7494de-fecd-4717-abbe-4f1ee5aa3768,0749791e-b368-4273-af6c-7502a4112f50,2554cb12-9194-425d-b45c-f19cc2f0dac4,Other,CReditPAY,Thanjavur,Rajasthan,164.110.246.18,Pending,Windows,41,Home delivery,Mobile,22.498688742503898,20,335.71274291560127,1
T10000101,19/07/23,04:37:02,cc05c893-df30-443a-8938-0ffce48034bf,0ea07a82-0754-4be6-bd65-1a3182e9873c,1b731d15-9024-4d46-82f0-1dcde517db46,Subscription,CReditPAY,Agra,Chhattisgarh,212.176.198.122,Failed,Android,3,Investment,Online,88.98077738771514,6,37.00498033997347,0
T10000102,30/05/23,10:25:38,d3de9771-189c-4801-abeb-2bd3402c15e7,02b4453a-384f-468b-8568-5583f08564e7,038d8231-0370-4b8e-9ce5-282ceb5443e9,Refund,SamplePay,Howrah,Manipur,90.11.120.216,Pending,Windows,0,Home delivery,In-store,-61.838393909940834,6,42.88236828219686,0
T10000103,27/06/23,01:05:00,a07fd50c-6ce9-474e-b7a0-24df2023b96f,1c2a381b-7d75-4ab9-96fe-f348edfa4cc2,3a1eb2f6-067d-449c-bdaf-2d9f7dcfd7b8,Purchase,Bank of Data,Dehri,Chhattisgarh,58.47.81.120,Completed,Windows,0,Financial services and Taxes,Mobile,-12.819365759220213,0,29.64128389632182,0
T10000104,06/12/23,10:49:40,3ce0f443-b84d-48fe-9ed2-d31c883ea92e,a1dbe6a9-9f47-4934-be9e-84d557171aee,69e5acf2-620b-4ef1-ac0e-9270d2ade4ab,Other,Alpha Bank,Hosur,Tripura,13.54.158.134,Pending,Windows,9,Financial services and Taxes,Mobile,88.94281703646499,4,698.2731461636357,1
T10000105,09/01/24,06:05:26,2c8ef8b4-1b97-4e86-901c-7f7ff9064b73,e00a49fb-d149-41e7-bfe8-27cd935dad9e,96248999-1b8a-4f79-ba74-a94183e3e96e,Other,UPI Pay,Deoghar,Karnataka,189.124.245.109,Pending,Android,1,Travel bookings,Mobile,-91.16197036023502,13,35.47244241457208,0
T10000106,18/06/23,05:49:16,67e6bc60-256e-472d-9ee8-edd6b61e3111,7cfa4cb5-015d-4550-8c81-fdfa35bb504e,3dfc130a-1030-44ca-92b2-cb7a4e983628,Other,Other,Sambalpur,Maharashtra,108.237.53.86,Pending,Windows,2,Investment,Online,48.68034046478557,25,437.51579925814906,1
T10000107,14/11/23,06:37:13,56c4df6f-038c-4bda-b56c-7a9880c9255f,616ec6e7-93de-489c-a83f-2607843215e8,07eb0ed4-ff88-4c27-a193-4d3cea826212,Other,UPI Pay,Panipat,Gujarat,68.243.51.238,Completed,Android,1,Investment,In-store,-28.992984633633274,7,5.48748516509026,0
T10000108,26/12/23,02:04:25,404d5a81-abc2-4ba8-a0d8-31dccf559e53,a7b1aba9-8c75-459a-8579-a11c7f01f280,bded8d8a-2c5c-4814-bc29-7f01e1599588,Subscription,Alpha Bank,Rajahmundry,Gujarat,154.226.98.254,Failed,MacOS,1,Financial services and Taxes,Online,49.451764829595646,14,13.673846513737864,0
T10000109,17/11/23,01:14:30,06bc42f5-086d-4ba5-9066-935d696f7f4d,1f73cb65-74bf-45f4-9aa3-f908885911fc,b57af30e-e76c-40bd-b5e2-75249e319eb5,Other,Sigma Bank,Madhyamgram,Madhya Pradesh,57.240.186.65,Completed,iOS,1,Other,Mobile,41.52397899420849,20,25.9131830865461,0
T10000110,07/04/24,02:03:36,06614363-b13b-4ee3-9359-56abbf88699a,bcf81ace-26a7-483c-bb2d-ecfd1bbd1213,f514b963-68e0-4939-b95f-ded138216995,Refund,UPI Pay,Khora ,Uttarakhand,189.57.74.134,Completed,Android,3,Utilities,In-store,-3.08427006695781,7,26.832543516496223,1
T10000111,25/03/24,04:14:11,cae8b37c-adba-4131-9922-8aeb927619ba,40059d33-71f0-4ba8-b0c2-aecd09a4071f,bd658ce7-ded9-4295-9b6b-0d5ac6853049,Purchase,Sigma Bank,Tirunelveli,Meghalaya,77.253.216.92,Failed,MacOS,3,Travel bookings,In-store,-15.787081463083622,22,5.682456802434698,1
T10000112,16/08/23,03:35:38,e805bb9c-da1a-4992-8a55-5fdf875594c9,ab8a27de-c7e7-405a-a956-9d93d0c1365b,b4c5957f-0d81-4442-8aad-8e7135a9a7f1,Subscription,Alpha Bank,Miryalaguda,Mizoram,37.26.59.61,Completed,Android,0,Other,In-store,-0.3984042246499315,17,59.92993775219882,0
T10000113,06/03/24,08:43:03,462e14d5-eb91-48c0-a579-b3752070f4e8,ef6262b2-a235-48a1-bbb5-609a0ba5da82,f74587fc-985a-44ae-b1d5-8cd41df4b361,Investment,UPI Pay,Pimpri-Chinchwad,Gujarat,141.172.113.183,Completed,Windows,0,Other,In-store,9.670230487955711,25,53.91178106996468,0
T10000114,15/09/23,04:02:08,041ec7bc-0f9c-4f05-b462-5c2b29898ffe,11c64323-2b71-4db8-babd-8d0acfcfa7f3,75cac1dd-0f76-4424-97b9-f891a46829c8,Bill Payment,Sigma Bank,Jamalpur,Tripura,1.192.186.113,Pending,Android,0,Donations and Devotion,In-store,-25.05918226488061,4,705.2707954880034,1
T10000115,09/02/24,07:17:47,6e2648e8-b3ef-422a-91d0-3baae4eda065,8b15d232-6e2c-4546-864f-82136461f72e,68240d69-8bfc-4ef4-a241-d35683221e74,Purchase,UPI Pay,Kirari Suleman Nagar,Haryana,171.70.172.186,Completed,iOS,4,Donations and Devotion,Online,-77.84325471772037,15,58.5902656299748,0
T10000116,12/10/23,04:12:57,76348641-2735-42d8-a36f-01ade734b3af,2277e34e-78c2-4c9b-aca7-b95397df06e2,28b76bc6-aa63-498d-a0aa-743555b69b67,Subscription,SamplePay,Kamarhati,Manipur,86.181.139.182,Pending,Windows,2,Utilities,Mobile,17.008091269544227,6,16.870668554599067,0
T10000117,23/01/24,01:58:57,fc5d1ad7-4160-4417-ad66-f5cf7ca1f8c7,e45e068d-59ab-4d35-a03c-04b9adeb59e4,dffd7418-1187-4732-befc-1855b0393771,Bank Transfer,CReditPAY,Navi Mumbai,Himachal Pradesh,37.190.62.167,Pending,Windows,3,Utilities,In-store,-41.59462039227087,7,127.02668229723744,1
T10000118,17/07/23,09:13:19,242ebfa6-6fd2-41ef-9655-b4bed48fed76,06f183fc-cb5e-41d5-9759-bf9bb0d1fe68,67f5e68a-4654-4a99-a4f3-fe3cec6cdaaf,Investment,UPI Pay,Guntakal,Uttar Pradesh,110.202.104.182,Failed,Android,4,Investment,Mobile,81.86930552464608,17,705.2082835667412,1
T10000119,29/11/23,08:49:38,3c0c7334-68fe-4f77-99c1-f45a25f9ccad,9c95d9bf-0132-4c9c-b358-c11c263ba3df,9544b653-f6a5-4482-b8d4-e2b3ae0104de,Refund,Other,Indore,Karnataka,126.44.207.25,Failed,Android,0,More Services,Mobile,-16.73364685668373,10,29.862031634036267,0
T10000120,31/03/24,04:12:27,08b74ae0-a0a1-4243-b3b5-ab3d841948de,115997ed-f6a9-44a7-9d0b-d73e9fb0fea9,19290c51-17dd-49b8-a86f-6dc6342aa447,Investment,Dummy Bank,Naihati,Odisha,16.198.126.80,Pending,MacOS,3,Utilities,In-store,-62.58547279646263,15,169.41572382048025,0
T10000121,16/01/24,07:15:08,9ca207ad-c6d5-4028-8877-5873a444c255,3ef157a5-a767-455d-bfc4-efde08f2e5be,1cfbb4cf-0aa3-4ff4-be56-0be0e7daa0c3,Other,Gamma Bank,Karimnagar,Assam,118.238.26.103,Pending,Android,1,More Services,In-store,92.15720616563387,24,212.15397721486605,1
T10000122,27/01/24,11:56:27,9346752d-8511-45d3-83b6-8b7e9057b352,8b911aae-7d0f-443f-a1fe-065ce5b2192f,2010a887-c54e-46bf-b1b6-599f292aed06,Bill Payment,CReditPAY,Secunderabad,Nagaland,188.110.123.25,Pending,MacOS,1,Investment,Mobile,-44.298599652381505,19,21.627523651200928,0
T10000123,18/06/23,10:20:59,e3ad19f8-c248-429b-afea-116fe6a76044,551ce286-996f-45ef-8463-080f8fe9be18,88c76b3b-b7b8-46eb-9359-163df85183fa,Investment,Sigma Bank,Srikakulam,Telangana,193.177.52.74,Completed,iOS,0,Travel bookings,Online,33.18728499907104,10,31.040310576199687,0
T10000124,23/01/24,04:08:38,a49c61e2-2695-467a-b09e-0800bce7f9e3,3c8284a7-4ba3-4b65-a1ed-d3c1d0a9fddd,3249f747-60f2-4207-bacb-6fc29fe6c496,Other,SamplePay,Anantapuram,Goa,91.133.48.142,Pending,iOS,2,Donations and Devotion,Online,78.7150070618954,14,2.058685709380027,0
T10000125,24/02/24,09:06:49,ada12351-83d6-4add-b878-bb4db9abd247,d239de56-87e8-453f-a34e-6301bac74976,5cee7bd9-bca6-4f76-a06d-44d8cde9ffa8,Investment,Bank of Data,Kakinada,Telangana,63.7.68.137,Completed,iOS,0,Donations and Devotion,Mobile,67.03125133894945,11,30.26778147360481,0
T10000126,13/10/23,12:23:15,4a714dc2-36a1-42e8-9a0b-69ee4236d644,a8cfdfb7-9ac6-42a4-9c87-bd40f9f2afd3,b9d1bbbd-6ef2-4c1f-93cd-b0ca7afcdf06,Subscription,Other,Pune,Himachal Pradesh,119.182.151.200,Completed,MacOS,4,Investment,In-store,19.744329618101474,3,19.02847313854418,0
T10000127,01/09/23,11:40:04,1a8c691e-e048-4390-b6fc-bc0148b62e15,55f2788e-4801-45bd-81fc-e1ac4361de4e,920f44e0-7133-40ae-905a-cab10f62dea4,Investment,Other,Saharsa,Chhattisgarh,138.59.26.116,Completed,Android,1,Brand Vouchers and OTT,Online,5.5620514134071914,3,102.73626705245495,1
T10000128,29/05/23,07:11:50,cc21c587-2fa9-435f-bb4a-c9b8154f0f44,35a880cb-a7a6-45f0-a1a4-720948d41c40,66f498b4-d744-4fdd-b0dc-91b1c81f0c94,Bank Transfer,Alpha Bank,Munger,Mizoram,118.133.202.130,Completed,MacOS,20,Home delivery,In-store,26.094616348780804,25,0.7034877977780674,0
T10000129,27/06/23,09:01:06,7c487999-5804-4f86-92ed-a40350eb6ab1,bad0fc7a-9859-4bfa-adf3-dba9064b94a0,b666db07-7279-4c46-b328-523f8d0c2145,Refund,CReditPAY,Serampore,Nagaland,203.160.7.155,Failed,iOS,0,Home delivery,In-store,8.098457394115753,22,46.889141051850544,0
T10000130,23/01/24,06:44:56,a7fa2804-1dca-46af-8673-9b58fc4f2d5d,9f92bfdf-5abb-421e-ae38-8eace9982931,f0bc616f-3c1d-4f20-9d01-1a1f32c8b91b,Refund,Dummy Bank,Tenali,Goa,204.129.219.119,Completed,MacOS,3,Brand Vouchers and OTT,Online,-39.78205401514847,23,5.350307604990821,0
T10000131,02/03/24,02:51:04,258f2089-77d0-4c9f-ad36-e427789b5565,4748375c-154d-4a57-a90b-50ef9893f269,7600bca2-2119-4696-a905-f1046ebd4951,Purchase,SamplePay,Burhanpur,Gujarat,192.205.57.198,Pending,iOS,1,Donations and Devotion,Mobile,44.75252565629145,0,26.61091450459279,0
T10000132,13/10/23,02:53:18,ab821d54-860c-439b-b5c9-45d2b19d1fc9,f40cab69-20ca-4aee-be4a-9706423d9246,322587b6-8679-4a3b-bebc-68249d2bd675,Bill Payment,Bank of Data,Bhatpara,Madhya Pradesh,5.86.12.17,Completed,Android,2,Brand Vouchers and OTT,Mobile,56.671033832644724,3,407.43506675103976,1
T10000133,10/10/23,02:00:10,d7b6b074-ef28-4120-8512-8e74b523485e,1ab0b349-bbec-4b54-af28-2437d1e534ed,177a3e93-b3ac-4cf6-b1d3-db4301aa3e75,Subscription,UPI Pay,Bardhaman,Manipur,58.72.178.207,Completed,Windows,1,Purchases,Online,-27.461569170258716,18,2.282805556015823,0
T10000134,30/11/23,12:15:58,2f08e11f-5d42-4de2-8568-5bb13017fd63,6476bfd7-50d7-4a4f-8ad0-cee435e5d951,f6d985fe-f1d9-4951-ac24-0da0c80e1bce,Refund,Dummy Bank,Bareilly,Andhra Pradesh,82.178.82.57,Pending,iOS,0,Purchases,Mobile,39.62247555412433,2,3.071972698288358,0
T10000135,03/03/24,12:00:07,216bdf39-4e02-4657-9fe4-3bdcc17af4bd,3bf04e31-f409-47e6-9109-96405a9cf4cd,1550a411-5ef0-4726-8e5d-4212b6135547,Bill Payment,UPI Pay,Chennai,Madhya Pradesh,41.222.88.194,Failed,Windows,0,Financial services and Taxes,In-store,44.64311143969396,15,28.8769121027235,0
T10000136,27/12/23,11:09:22,60c4edb4-29d2-4e1b-aa32-ca73fa008a2f,78e2f2ae-53e2-416c-a142-ac43444bfce2,4dba1527-929f-4da5-b76b-e98222cbffdd,Refund,Alpha Bank,Bhavnagar,Manipur,99.218.13.33,Pending,MacOS,0,Investment,Online,79.85384751577226,11,116.0307166208738,0
T10000137,22/03/24,08:27:17,8ce39319-661c-45a4-8bba-1a4eeb4ce7bb,c8f22abd-fb1f-46de-a3cf-50c7c04a37c6,97a2c762-cf09-430d-9474-ec612ce2b6f0,Bank Transfer,Other,Panipat,Odisha,172.241.105.5,Completed,iOS,1,Other,Mobile,41.40298406984737,25,36.76822805696969,0
T10000138,19/08/23,01:57:54,8c02a74d-76b5-4a87-a55a-8725745ec7ac,6f278b4c-39c2-41ec-816c-d90dc6ab451c,3701e566-c018-4761-b1ef-23a0a16787f5,Bank Transfer,Alpha Bank,Karimnagar,Maharashtra,10.1.141.19,Pending,Android,2,Financial services and Taxes,Mobile,-21.19351728706965,10,33.19755996170462,0
T10000139,08/07/23,03:53:43,3209f366-1360-4449-83d0-12e2d86df5bc,b1bd0a59-6c76-4312-b4e3-8f69bb732948,bcb77eb2-cde2-4654-a0c3-4cbf6a8cbaf3,Investment,Gamma Bank,Imphal,Nagaland,84.179.170.166,Completed,Windows,3,Purchases,In-store,-39.41885425996992,3,18.71282827651535,0
T10000140,02/08/23,09:56:04,4919220f-4973-43bd-b8d9-c20aeb36e7ae,0d0dec8d-4b37-4e99-8079-5c41e6b5513f,fe7b866c-1c6d-41c3-85e6-4f9ca8a82b1e,Investment,Gamma Bank,Vijayanagaram,Meghalaya,122.72.247.200,Failed,MacOS,1,Travel bookings,Mobile,40.98381026386691,17,10.417141866321128,0
T10000141,19/02/24,10:34:42,4eed23d4-26a2-4867-94f9-2404cdc8f85d,309b0ae6-04ad-4b79-aa23-2137143a4890,3b25abbc-fa93-4eb5-9acd-63b4f25f04d0,Refund,SamplePay,Rajahmundry,Arunachal Pradesh,53.51.163.44,Completed,Windows,4,Investment,Online,83.64858995123738,22,13.540689220346483,0
T10000142,24/02/24,08:43:07,ada12351-83d6-4add-b878-bb4db9abd247,d239de56-87e8-453f-a34e-6301bac74976,5cee7bd9-bca6-4f76-a06d-44d8cde9ffa8,Investment,Bank of Data,Kakinada,Telangana,63.7.68.137,Completed,iOS,0,Donations and Devotion,Mobile,79.38877419017969,8,25.087392868058487,0
T10000143,30/10/23,10:07:20,4fface99-a5b5-46f1-980f-9df63ed9f5f4,355da7a0-f0a8-4304-acde-8705b644745f,d54d35b0-d75e-4714-9d6c-71e66eac23f1,Purchase,Bank of Data,New Delhi,Sikkim,98.84.189.100,Failed,Android,3,Utilities,Online,66.43793129689837,24,5.42966650794519,0
T10000144,04/11/23,04:43:23,ab1dc607-2679-4558-b2bb-084b8d573186,f92c6974-f5bf-4d3f-b899-8559ace8be2c,ee85aa09-9884-4290-8d75-ced0e78bbac2,Bank Transfer,Dummy Bank,Jamshedpur,Gujarat,170.177.209.210,Failed,Android,1,Utilities,Online,-8.235511546788421,27,57.49754737007702,0
T10000145,22/03/24,09:48:48,4ea980f9-6804-485b-92fd-a02dea7a6439,4f673010-7a16-463a-9eda-60d76601c638,d2636fd9-9079-41a9-9429-ffb9e98ee60f,Subscription,Alpha Bank,Visakhapatnam,Kerala,159.115.114.5,Pending,Windows,3,Donations and Devotion,Mobile,21.998321625314667,21,173.80877558810954,1
T10000146,09/10/23,08:17:39,d3c5c1aa-ba3a-40bf-afec-ccd114495eef,5e402aa2-d8d2-47af-8763-c8786c55d0cf,5f825689-b949-43d8-a15c-8beaadfbc6bc,Subscription,Other,Hindupur,Meghalaya,187.145.140.38,Completed,Windows,0,Investment,Mobile,55.27437250522184,9,22.027819865429134,0
T10000147,05/07/23,05:30:00,f2af26ef-0e08-42f8-b6ed-eaab786f5bf6,6cd4af1c-6564-47eb-bcf9-cd44c45c0f2b,36d089dd-b74d-4157-ba29-823b85368169,Purchase,Other,Bangalore,Tripura,129.125.172.104,Pending,Windows,9,More Services,Mobile,-32.674399440867624,28,24.526240467020347,0
T10000148,01/12/23,07:41:20,f2e5a528-3b57-4b0c-86e6-56c6d1ac124c,a8494c97-05c0-4999-9b32-fabde86e7b2b,d5543039-92b4-48dc-9eaa-20c1bb9b5049,Bank Transfer,Dummy Bank,Ambala,Andhra Pradesh,199.87.108.175,Completed,Android,0,Other,In-store,-42.10522332651125,22,23.169272027581478,1
T10000149,01/11/23,06:18:57,d86b09e6-f78b-4cd9-910f-53119f751092,7ad4a911-333c-4400-ad1d-77396c9a8e78,1304e563-2db6-4ff0-8b77-3fc63d660dd0,Refund,Other,Ghaziabad,Haryana,161.209.255.190,Failed,Windows,0,Travel bookings,In-store,17.90455193430878,18,3.521526840805958,0
T10000150,15/08/23,01:24:34,fa6bd674-9d9a-474a-8bc3-fc06fad9405e,cc930d34-0b97-4953-8570-d2d3c289dfae,c47bcaf0-319e-4b78-bd56-f1fc5503cb66,Purchase,Bank of Data,Phusro,Himachal Pradesh,174.162.245.251,Completed,MacOS,3,Donations and Devotion,Online,122.08308387795576,11,26.244638734048255,0
T10000151,16/01/24,11:02:39,5742a384-b097-4884-8993-99fa6202f761,e65732be-6092-473c-bafc-5a98589927a1,787f270d-0265-4b9d-a663-e431abfb8a90,Investment,Sigma Bank,Jamnagar,Meghalaya,77.242.46.97,Pending,MacOS,0,Purchases,Mobile,-6.156452815262801,25,24.76162747095782,0
T10000152,29/03/24,11:34:52,c1d5f460-3f61-4663-89be-c7c60f83b30d,7ff87659-cb25-4498-8001-7e6c027c4a5f,5014d745-9894-4dc3-863b-e852c48fe7c1,Subscription,Alpha Bank,Thrissur,Kerala,179.159.164.20,Failed,Windows,0,Donations and Devotion,In-store,-53.74749969737318,20,64.29687772658679,1
T10000153,28/11/23,05:36:25,cbf452e8-dca9-494b-a284-cb0cacca3487,db999511-e2a3-4cc6-889a-97044341a818,4e1ea01d-908f-4849-841e-b66bcbcfa6f2,Bank Transfer,Dummy Bank,Rohtak,Arunachal Pradesh,157.97.55.172,Failed,iOS,2,Travel bookings,Online,15.257457173193652,14,17.794267126653104,0
T10000154,29/02/24,04:41:39,4a5fe957-69ac-467d-bc6e-993358d4401e,b60fd931-6d4d-4ffd-a618-844668facad2,42ca4594-fa99-46ec-a6d1-bd5b8f57d82e,Bank Transfer,SamplePay,Dindigul,Himachal Pradesh,93.55.0.138,Pending,Android,10,Donations and Devotion,Mobile,-40.805156455147745,4,69.73714355449093,0
T10000155,20/08/23,04:34:05,e1bc504c-fb78-4a0e-85e0-017af7c3906b,9b4156ed-3487-4a78-9f7c-bccf884b7024,d42b0140-6cd4-4096-8b1b-f7edb2323f84,Subscription,Sigma Bank,Anantapur,Bihar,106.23.151.254,Pending,Android,3,Travel bookings,Online,87.66463000538108,16,36.48844711709411,0
T10000156,29/02/24,05:00:58,4a5fe957-69ac-467d-bc6e-993358d4401e,b60fd931-6d4d-4ffd-a618-844668facad2,42ca4594-fa99-46ec-a6d1-bd5b8f57d82e,Bank Transfer,SamplePay,Dindigul,Himachal Pradesh,93.55.0.138,Pending,Android,8,Donations and Devotion,Mobile,-45.30382823047004,6,75.14173410754897,0
T10000157,05/04/24,07:38:49,2e515677-be55-4dd7-b43c-84871271b1de,16e67340-d0e2-4f52-a339-5af525c209c1,5d64681c-7efa-43d3-96c2-1ae9729a6054,Bill Payment,UPI Pay,Farrukhabad,Andhra Pradesh,123.97.195.240,Failed,Windows,2,Home delivery,In-store,-37.191421665018005,21,8.015505588536964,0
